Date,NewsPaper,Headline,MainText
20230815,foxnews,Author alarmed to find name on fraudulent AI-generated books sold online,"Writer Jane Friedman is urging authors to police their name and how it's being used online after she discovered several books written by artificial intelligence being sold under her name. ""Certainly bad actors can steal my name and apply it to anything they want much more easily than they've ever been able to before,"" Friedman told Fox News' Bill Hemmer on Monday.&nbsp; ""So this was an instance of someone using Amazon's self-publishing platform to upload AI-generated books and then put my name on them. It doesn't really matter what their real name is. They're allowed to put whatever they want."" AI EDUCATION: GATHER A BETTER UNDERSTANDING OF ARTIFICIAL INTELLIGENCE WITH BOOKS, BLOGS, COURSES AND MORE  Whoever is behind the ploy also pulls in all money earned from the AI-developed titles. Goodreads, one of the platforms allegedly subject to the problem, said, ""We have clear guidelines on which books are included on Goodreads, and we'll click quickly rather investigate when a concern is raised, removing books when we need to. We continue to invest in improvements to quickly detect and take action on books that violate our guidelines."" Friedman doesn't believe there are any systems in place to stop the issue in its tracks, however, and said she knows of several other authors who have experienced the same thing for months. CAN ARTIFIICIAL INTELLIGENCE PREDICT THE WEATHER MONTHS OUT? THIS COMPANY SAYS IT CAN  ""There's just been an avalanche of AI-generated content going up on Amazon and Goodreads alike, whether they're credited to real authors or not. But there is a ton of this out there and their systems just haven't kept up,"" she said. Hemmer read the following statement from Amazon: ""We invest heavily to provide a trustworthy shopping experience and protect customers and authors from misuse of our service,"" but Friedman said emailing Amazon about the issue has yielded no results. AI 'KILL SWITCH' WILL MAKE HUMANITY LESS SAFE, COULD SPAWN ‘HOSTILE’ SUPERINTELLIGENCE: AI FOUNDATION  ""I attempted to contact them through their standard infringement form. And with that, because this is AI-generated work, I wasn't able to show that I had copyright protection over this, and I wasn't able to show that I own a trademark, but most authors aren't trademarking their name, so I was quickly turned down as far as my request to remove this material."" CLICK HERE TO GET THE FOX NEWS APP Friedman, who has been in the publishing business for 25 years, said her advice for writers suffering through a similar situation is to join writers' organizations and contact your publisher since both have ""back channels"" and are more likely to reach an actual human representing Amazon. For more Culture, Media, Education, Opinion and channel coverage, visit foxnews.com/media."
20230813,cnn,Ukraine makes partial but ‘significant’ gain in south as counteroffensive grinds on,"Ukraine has claimed “partial success” at a village along the southern front, as Kyiv’s counteroffensive continues to struggle to make significant progress. Elsewhere, Russia is attacking near Kupiansk in the northeastern Kharkiv region that borders Russia, an area that has seen significant shelling and the first major Ukrainian evacuation in months.  Ukraine’s effort to push down to the Sea of Azov continues, with fierce fighting along the frontlines. The area is a major target for Ukraine as pushing deep into the territory would mean breaking Russia’s land-bridge between annexed Crimea and eastern Donetsk. Ukraine claimed “partial success” near the village of Robotyne in the Zaporizhzhia region, the General Staff of the Armed Forces said. On Friday, social media video and images showed Ukrainian troops had entered the village. The Institute for the Study of War [ISW] said even marginal gains by Ukraine in this area are significant.  “The Ukrainian forces’ ability to advance to the outskirts of Robotyne – which Russian forces have dedicated significant effort, time, and resources to defend – remains significant even if Ukrainian gains are limited at this time,” the ISW said.  Meanwhile, Russians made “unsuccessful attempts” to regain lost ground near the village of Urozhaine in the eastern Donetsk region, the General Staff said. On Thursday, Ukraine claimed “partial success” in gaining positions in the area. Also in Eastern Ukraine, Russian forces are trying to “escalate and take over the initiative” on an effort to “pull” Ukrainian troops from other areas of the frontlines, according to a regional military official. In the Lyman-Kupiansk direction in the northeastern Kharkiv region, “the enemy is trying escalate and take over the initiative at this direction and attacking our positions,” said the Deputy Commander of the Eastern Military Group for Strategic Communications Serhii Cherevatyi, in comments made on national television on Saturday. Russian forces attempted offensives near Kupiansk which were repelled in a number of settlements in the area, according to the Ukraine General Staff’s daily update. The city fell during the early stages of the conflict but was liberated last fall.  This week a mandatory evacuation was ordered for Kupiansk and surrounding areas as Russia intensified shelling of the area and claimed to have captured some Ukrainian positions. Ukraine’s highly-anticipated counteroffensive has been underway for weeks with fighting focused along the eastern and southern fronts. Kyiv launched the campaign in the hope of recapturing territory seized by Russia. But so far, any gains have been small and painfully fought for. "
20220408,cnn,Eccentric Japanese billionaire now betting that ‘emotional’ robots can heal your heart,"Nearly two years before Japanese fashion titan Yusaku Maezawa embarked on his recent tourist visit to the International Space Station, he made global headlines for launching a worldwide search for a “life partner” to go to the moon with him.   In his online appeal for love, Maezawa, who was 44 at the time, said he hoped finding a companion would ease the “feelings of loneliness and emptiness” surging within him. A few months later, however, he abruptly called off this quest for a romantic partner due to unspecified personal reasons.  Now, it appears Maezawa is betting robots may be able to fill the hole in one’s heart. The eccentric billionaire, who made his fortune through the Japanese e-commerce fashion site Zozotown, announced last month that his investment fund is buying Japanese robotics startup Groove X, which makes a product called Lovot, a combination of the words “love” and “robot.” Terms of the deal were not disclosed.  The pet-sized companion robots aim to stir an “instinct to love” in its human customers, according to the company’s website, with potential use cases in nursing homes and with children. As the pandemic raged, the so-called “emotional” robots also found new purpose in providing companionship to those who have been forced to stay apart from others, according to the company. The wide-eyed devices roll around on wheels and have more than 50 sensors to respond to stimuli from humans (whom it distinguishes via a thermal camera) through machine learning technology, according to the company. The robot is currently only available for sale in Japan. The price starts at $2,825 for a single device, plus a monthly service fee of approximately $80. Groove X was founded in 2015 by CEO Kaname Hayashi, a SoftBank veteran who developed the humanoid robot Pepper. The firm received funding from the Japanese government and unveiled its first Lovot device to the local market in 2019. These robots don’t seek to provide any convenience or practical purpose. In fact, the company has previously described it as “not a useful robot.” The robot was “born for just one reason — to be loved by you,” the company said. “I never imagined that a robot would heal me,” Maezawa said in a statement announcing his fund’s acquisition of Groove X. While the robot “can’t clean or do work,” Maezawa said he sees “big potential in a presence that can make people feel happy, particularly at this time,” alluding to the global Covid-19 pandemic.  In a statement announcing the sale of its holdings in Groove X to the Maezawa Fund, the Innovation Network Corporation of Japan, a state-funded investment vehicle for Japanese tech firms, noted that the Lovot devices have attracted “significant attention from the perspective of mental health care in the coronavirus pandemic.” The devices have also seen an uptick in use at “nurseries, kindergartens and elementary schools, as well as in nursing care facilities.”  Maezawa also expressed hope in his statement that Groove X can soon start delivering its robot beyond Japan. GrooveX declined to make Maezawa or anyone else available for interview, citing scheduling reasons. It may seem like something out of science fiction, but some researchers say there is a lot of potential for robots to become beloved human companions.  “There’s a substantial amount of research in human-robot interaction that shows that people can develop genuine emotional attachments to robots, and that this is something that can be intentionally encouraged through design,” Kate Darling, a personal robotics research specialist at the Massachusetts Institute of Technology Media Lab, told CNN Business.  “We are very relational creatures,” Darling said. “There’s no doubt in my mind that people can and will emotionally relate to robots in the future.”  Darling notes that social robots — or robots that are intentionally designed to engage people on a socio-emotional level — haven’t taken off in a big way yet in the United States. “But I think it’s only a matter of time, and clearly so do these companies,” she added. Still, it likely remains an uphill battle, as evidenced by the challenges that another eccentric Japanese billionaire, Masayoshi Son, has faced in this market. Son and his company SoftBank
            
                (SFTBF) spent years trotting out Pepper, the humanoid robot developed by Groove X’s founder. But last year, SoftBank
            
                (SFTBF) said it had stopped manufacturing Pepper, citing a lack of demand. "
20240116,cnn,Bill Gates explains how AI will change our lives in 5 years,"It’s no secret that Bill Gates is bullish on artificial intelligence, but he’s now predicting that the technology will be transformative for everyone within the next five years. The rise of AI has elicited fear that the technology will eliminate millions of jobs around the world. The International Monetary Fund this week reported that about 40% of jobs around the world could be affected by the rise of AI. Gates doesn’t necessarily disagree with that notion, but he believes history shows with every new technology comes fear and then new opportunity. “As we had [with] agricultural productivity in 1900, people were like ‘Hey, what are people going to do?’ In fact, a lot of new things, a lot of new job categories were created and we’re way better off than when everybody was doing farm work,” Gates said. “This will be like that.” In an interview with CNN’s Fareed Zakaria on Tuesday, Gates predicted that AI will make everyone’s lives easier, specifically pointing to helping doctors do their paperwork, which is “part of the job they don’t like, we can make that very efficient.” Since there’s isn’t a need for “much new hardware,” Gates said accessing AI will be over “the phone or the PC you already have connected over the internet connection you already have.” He also said that the improvements with OpenAI’s ChatGPT-4 were “dramatic” because it can “essentially read and write” thus it’s “almost like having a white collar worker to be a tutor, to give health advice, to help write code, to help with technical support calls.” He said that incorporating that technology into the education or medical sectors will be “fantastic.” Microsoft has a multibillion-dollar partnership with OpenAI. Gates remains one of Microsoft’s largest shareholders. “The goal of the Gates Foundation is to make sure that the delay between benefitting people in poor countries versus getting to rich countries will make that very short,” Gates told Zakaria at Davos for the World Economic Forum. “After all, the shortages of doctors and teachers is way more acute in Africa then it is in the West.” The IMF, in its report this week, had a much less optimistic view. The group said AI would deepen inequality without intervention from politicians. Giving away his wealth Gates is worth $140 billion, making him the fourth-richest person on Earth, according to Bloomberg’s Billionaires Index. But he likely would still be the world’s richest person if he hadn’t committed to giving away all of his money. He told CNN that he doesn’t worry about losing his wealth. “I have more than enough money for my own consumption,” Gates said when Zakaria asked how philanthropic efforts are going. “I’m getting myself to go down the list, and I’ll be proud when I fall off altogether.” The Microsoft cofounder and his ex-wife, Melinda French Gates, have both pledged to donate the vast majority of their wealth to the foundation they established together 20 years ago, as well as to other philanthropic endeavors. In 2022, Gates announced the foundation’s intention to give away $9 billion annually by 2026. He said he’s “excited that will have so much impact” to the organizations he’s giving it to. He said he and partners like Warren Buffett have given away about $100 billion into his foundation. At a rate of $9 billion a year, Gates anticipates he’ll have given away all of his money in about 20 years. Watch CNN’s “Fareed Zakaria GPS” on Sundays at 10am ET and 1pm ET.  "
20240116,cnn,Microsoft CEO Satya Nadella says he’s ‘optimistic’ about the future of AI,"Microsoft CEO Satya Nadella said during the World Economic Forum in Switzerland on Tuesday that he is “hopeful” and “optimistic” about the future of artificial intelligence, but that countries should be on the same page when it comes to embracing a set of industry standards. In a conversation with Klaus Schwab, chairperson of the World Economic Forum, Nadella discussed where he believes the AI industry is headed and how global safety guardrails needed. He also highlighted some of Microsoft’s most recent developments in the space. “As a digital technology industry, the biggest lesson learned perhaps for us is that we have to take the unintended consequences of any new technology along with all the benefits,” Nadella said. “[We have to] think about them simultaneously as opposed to waiting for the unintended consequences to show up and then address them.” Although AI has the potential to supercharge productivity, creating a new era of possibly better jobs, better education and better treatments for diseases, it’s also raised concerns about increasing unemployment, misleading people and possibly bringing about the end of humanity as we know it. Many in Silicon Valley seem to hold both sets of views at once. In an interview with CNN’s Fareed Zakaria on Tuesday, Bill Gates acknowledged concerns that 40% of jobs around the world could be affected by the rise of AI, but also said he believes history shows with every new technology comes fear and then new opportunity. These comments come as AI companies and lawmakers continue to call for sweeping regulations of the technology. Nadella said he believes a global regulatory approach would be “very desirable.”  “These are global challenges and require global norms and standards,” he said. “Otherwise, it’s going to be very tough to contain, tough to enforce and tough to, quite frankly, move the needle even on some of the core research that is needed.” He noted, however, that there “seems to be broad consensus though that is emerging.” Nadella said he is also encouraged by a fundamental change seen across the industry over the last 10 years. “I feel like our license to operate as an industry depends on that because I don’t think the world will put up any more with any of us coming up with something that has not thought through safety, trust, equity,” he said. “These are big issues for everyone in the world.” Despite AI’s lightning fast growth, Nadella said he believes the key players are thinking about the future in a smart way. “I’m very optimistic because of the dialogue that’s happening,” he said. “People in our own industry are stepping it up to say, okay, here are the ways we are going to raise the standards on safety.” Microsoft has established itself as a leading force in the growing AI arms race.  Last year, Microsoft made a multibillion dollar investment in OpenAI, the company behind the viral ChatGPT chatbot and has since rolled out the technology to its suite of products. Big Tech companies including Google, Amazon and Meta are also racing to deploy similar technologies. Earlier in the day, Microsoft announced a $20 monthly subscription plan for its AI-powered Copilot tool — which uses the technology that underpins ChatGPT — for its Office 365 products, including PowerPoint, Excel and Word. It was previously only available to companies, starting at $30 per person. Nadella said he is enthused by AI’s potential to impact a range from industries, from science and education to removing some of the “drudgery” of software engineering. “I think ‘24 will probably be the year where all of this will scale,” he added."
20230506,cbsnews,How artificial intelligence could fundamentally change certain types of work,"New York City — Since he started using artificial intelligence, copywriter Guillermo Rubio estimates his productivity has increased by as much as 20%. ""It just makes certain things go a bit faster, like research or brainstorming ideas,"" Rubio told CBS News. ""It's really useful for coming up with those things. Not necessarily writing them, but just generating the ideas when you're stuck.""That innovation also means change. A report released by Goldman Sachs in March found that AI services could automate as many as 300 million full-time jobs worldwide. Many are calling it a new age in the way we work. ""It's very powerful,"" said Daniel Keum, an assistant professor of management at Columbia Business School. ""AI is able to actually outperform us in learning and adapting. So that we have not seen before in any technologies."" Keum believes the impact of AI will stretch across industries. The issue has already taken center stage in Hollywood, where Writers Guild of America members went on strike this week for the first time in 16 years. Among the demands from the more than 11,000 WGA writers to the studios is a ban on the use of AI to create feature and television scripts. ""These more very physical and labor-intensive jobs won't be replaced,"" Keum said. ""But I think ... thinking, analytical, creative skills, these things are actually most exposed to AI at the moment."" The spike in the popularity of AI has raised alarm among some in the tech world, who say that there are ethical issues that still need to be fleshed out. In March, a group of about 1,000 tech leaders, including Elon Musk and Steve Wozniak, signed a letter calling for a pause on AI development because they believe it poses ""profound risks to society and humanity.""""ChatGPT came on the scene in November, and it's been like a wildfire ever since,"" said Margaret Lilani, vice president of talent solutions at the job search site Upwork.""You have to be smart about it and really look at it as this opportunity,"" Lilani added. ""It is not an 'or' between ChatGPT and humans. It's an 'and.' And when you combine those two together and really harness that potential of utilizing technology to increase your productivity, and really showcase your creativity, it's going to take you that much further.""   That is a mindset that Rubio has embraced, saying it's not just about adapting in order to survive.  ""Survive and even thrive, I would say,"" Rubio said. "
20230506,nbcnews,OpenAI contractors make $15 to train ChatGPT,"Alexej Savreux, a 34-year-old in Kansas City, says he’s done all kinds of work over the years. He’s made fast-food sandwiches. He’s been a custodian and a junk-hauler. And he’s done technical sound work for live theater.  These days, though, his work is less hands-on: He’s an artificial intelligence trainer.  Savreux is part of a hidden army of contract workers who have been doing the behind-the-scenes labor of teaching AI systems how to analyze data so they can generate the kinds of text and images that have wowed the people using newly popular products like ChatGPT. To improve the accuracy of AI, he has labeled photos and made predictions about what text the apps should generate next.  The pay: $15 an hour and up, with no benefits.  Out of the limelight, Savreux and other contractors have spent countless hours in the past few years teaching OpenAI’s systems to give better responses in ChatGPT. Their feedback fills an urgent and endless need for the company and its AI competitors: providing streams of sentences, labels and other information that serve as training data.  “We are grunt workers, but there would be no AI language systems without it,” said Savreux, who’s done work for tech startups including OpenAI, the San Francisco company that released ChatGPT in November and set off a wave of hype around generative AI.  “You can design all the neural networks you want, you can get all the researchers involved you want, but without labelers, you have no ChatGPT. You have nothing,” Savreux said.  It’s not a job that will give Savreux fame or riches, but it’s an essential and often overlooked one in the field of AI, where the seeming magic of a new technological frontier can overshadow the labor of contract workers.  “A lot of the discourse around AI is very congratulatory,” said Sonam Jindal, the program lead for AI, labor and the economy at the Partnership on AI, a nonprofit based in San Francisco that promotes research and education around artificial intelligence.  “But we’re missing a big part of the story: that this is still hugely reliant on a large human workforce,” she said.  The tech industry has for decades relied on the labor of thousands of lower-skilled, lower-paid workers to build its computer empires: from punch-card operators in the 1950s to more recent Google contractors who’ve complained about second-class status, including yellow badges that set them apart from full-time employees. Online gig work through sites like Amazon Mechanical Turk grew even more popular early in the pandemic.  Now, the burgeoning AI industry is following a similar playbook.  The work is defined by its unsteady, on-demand nature, with people employed by written contracts either directly by a company or through a third-party vendor that specializes in temp work or outsourcing. Benefits such as health insurance are rare or nonexistent — which translates to lower costs for tech companies — and the work is usually anonymous, with all the credit going to tech startup executives and researchers.  The Partnership on AI warned in a 2021 report that a spike in demand was coming for what it called “data enrichment work.” It recommended that the industry commit to fair compensation and other improved practices, and last year it published voluntary guidelines for companies to follow.  DeepMind, an AI subsidiary of Google, is so far the only tech company to publicly commit to those guidelines.  “A lot of people have recognized that this is important to do. The challenge now is to get companies to do it,” Jindal said.  “This is a new job that’s being created by AI,” she added. “We have the potential for this to be a high-quality job and for workers who are doing this work to be respected and valued for their contributions to enabling this advancement.”  A spike in demand has arrived, and some AI contract workers are asking for more. In Nairobi, Kenya, more than 150 people who’ve worked on AI for Facebook, TikTok and ChatGPT voted Monday to form a union, citing low pay and the mental toll of the work, Time magazine reported. Facebook and TikTok did not immediately respond to requests for comment on the vote. OpenAI declined to comment.  So far, AI contract work hasn’t inspired a similar movement in the U.S. among the Americans quietly building AI systems word-by-word. Savreux, who works from home on a laptop, got into AI contracting after seeing an online job posting. He credits the AI gig work — along with a previous job at the sandwich chain Jimmy John’s — with helping to pull him out of homelessness.  “People sometimes minimize these necessary, laborious jobs,” he said. “It’s the necessary, entry-level area of machine learning.” The $15 an hour is more than the minimum wage in Kansas City.  Job postings for AI contractors refer to both the allure of working in a cutting-edge industry as well as the sometimes-grinding nature of the work. An advertisement from Invisible Technologies, a temp agency, for an “Advanced AI Data Trainer” notes that the job would be entry level with pay starting at $15 an hour, but also that it could be “beneficial to humanity.”  “Think of it like being a language arts teacher or a personal tutor for some of the world’s most influential technology,” the job posting says. It doesn’t name Invisible’s client, but it says the new hire would work “within protocols developed by the world’s leading AI researchers.” Invisible did not immediately respond to a request for more information on its listings.  There’s no definitive tally of how many contractors work for AI companies, but it’s an increasingly common form of work around the world. Time magazine reported in January that OpenAI relied on low-wage Kenyan laborers to label text that included hate speech or sexually abusive language so that its apps could do better at recognizing toxic content on their own.  OpenAI has hired about 1,000 remote contractors in places such as Eastern Europe and Latin America to label data or train company software on computer engineering tasks, the online news outlet Semafor reported in January.  OpenAI is still a small company, with some 375 employees as of January, CEO Sam Altman said on Twitter, but that number doesn’t include contractors and doesn’t reflect the full scale of the operation or its ambitions. A spokesperson for OpenAI said no one was available to answer questions about its use of AI contractors.  The work of creating data to train AI models isn’t always simple to do, and sometimes it’s complex enough to attract would-be AI entrepreneurs.  Jatin Kumar, a 22-year-old in Austin, Texas, said he’s been doing AI work on contract for a year since he graduated college with a degree in computer science, and he said it gives him a sneak peak into where generative AI technology is headed in the near-term.  “What it allows you to do is start thinking about ways to use this technology before it hits public markets,” Kumar said. He’s also working on his own tech startup, Bonsai, which is making software to help with hospital billing.  A conversational trainer, Kumar said his main work has been generating prompts: participating in a back-and-forth conversation with chatbot technology that’s part of the long process of training AI systems. The tasks have grown more complex with experience, he said, but they started off very simple.  “Every 45 or 30 minutes, you’d get a new task, generating new prompts,” he said. The prompts might be as simple as, “What is the capital of France?” he said.  Kumar said he worked with about 100 other contractors on tasks to generate training data, correct answers and fine-tune the model by giving feedback on answers.  He said other workers handled “flagged” conversations: reading over examples submitted by ChatGPT users who, for one reason or another, reported the chatbot’s answer back to the company for review. When a flagged conversation comes in, he said, it’s sorted based on the type of error involved and then used in further training of the AI models.  “Initially, it started off as a way for me to help out at OpenAI and learn about existing technologies,” Kumar said. “But now, I can’t see myself stepping away from this role.” "
20230116,foxnews,Joe Rogan scorches 'liberal robot zombie' phenomenon that brainwashes people: 'Can’t think for themselves',"Comedians Matt McCusker and Shane Gillis jointed ""The Joe Rogan Experience"" podcast on Saturday to talk about how media and academia turn people into mindless servants of the establishment.&nbsp; Rogan spoke with the comedians, one of whom had been infamously canceled by ""Saturday Night Live"" for past offensive humor. Rogan brought up a viral video showing political performance artist Alex Stein trolling an activist, ""This right-wing comedian, he goes to one of these Ukraine protests and he brings a homeless guy, and he says ‘my wife’s boyfriend is homeless, why don’t you help him and the homeless people here?’"" Rogan followed up by recounting how the activist tried to persuade Stein and the ostensibly homeless man, ""The guy, like, tries to engage about the problems with Ukraine,"" later adding, ""this guy is, like, that liberal. That liberal robot zombie repeating s--- that he saw on CNBC, just saying it."" Gillis suggested any activist that invested is beyond help, ""That guy is gone, anybody out there is gone,"" later specifying, ""that guy holding up a Ukraine and American flag, that’s an insane person.""  JOE ROGAN UNLOADS ON ‘FAT’ PROFESSORS WHO SAY HEALTHY EATING IS OFFENSIVE: ‘F---- OFF’ McCusker asked if there is a large phenomenon of people who do not think for themselves. ""A lot of people can’t think for themselves,"" Rogan answered. ""Not only that, but they have had jobs where they have been forced to, like, all day every day follow the rules, listen to the boss, be told when to show up, what to do, then you get into this drone mindset, and then it becomes an ideology that everybody in your business shares, and you have to share that ideology, or you get pushed out into the fringes of the social group."" Rogan added that people will then resort to political protesting outside of work as a means of getting ""brownie points"" within their workplace. After discussing how similar phenomena occur among left and right-wing politics, including religion, the conversation focused on how it affects youth today.&nbsp;  COLLEGE DEGREE VALUE PLUMMETS AS WOKE INSANITY SPIKES ""You can get sucked into anything,"" Rogan warned. ""If you’re in it when you’re young, you’re indoctrinated, that’s how every f---ing cult does it."" McCusker noted that today’s political indoctrination is more insidious, ""They got young kids badly, though, they somehow hijacked the definition of being cool, it’s like ‘you have got to love government and big corporations, and then you’re cool!’"" Rogan replied, ""I don’t think that’s sustainable, they’re going to get their dreams shattered over and over and over again, and they’re going to come out of it on the other side and realize they got f---ed.""&nbsp;  CLICK HERE TO GET THE FOX NEWS APP ""Putting your faith in the pharmaceutical drug companies and the government and then the climate crisis crew that’s trying to make money off that. All of it is just like - you’re carrying water for people that have been stealing money forever. Forever and ever and ever on both sides,"" he said."
20230129,cbsnews,"Creating a ""lie detector"" for deepfakes","Deepfakes are phony videos of real people, generated by artificial intelligence software at the hands of people who want to undermine our trust.The images you see here are NOT actor Tom Cruise, President Barack Obama, or Ukrainian President Volodymyr Zelenskyy, who in one fake video called for his countrymen to surrender.These days, deepfakes are becoming so realistic that experts worry about what they'll do to news and democracy.The impact of deepfakes: How do you know when a video is real? (""60 Minutes"")Synthetic Media: How deepfakes could soon change our world (""60 Minutes"")But the good guys are fighting back!Two years ago, Microsoft's chief scientific officer Eric Horvitz, the co-creator of the spam email filter, began trying to solve this problem. ""Within five or ten years, if we don't have this technology, most of what people will be seeing, or quite a lot of it, will be synthetic. We won't be able to tell the difference.""Is there a way out?"" Horvitz wondered. As it turned out, a similar effort was underway at Adobe, the company that makes Photoshop. ""We wanted to think about giving everyone a tool, a way to tell whether something's true or not,"" said Dana Rao, Adobe's chief counsel and chief trust officer.Pogue asked, ""Why not just have your genius engineers develop some software program that can analyze a video and go, 'That's a fake'?""""The problem is, the technology to detect AI is developing, and the technology to edit AI is developing,"" Rao said. ""And there's always gonna be this horse race of which one wins. And so, we know that for a long-term perspective, AI is not going to be the answer."" Both companies concluded that trying to distinguish real videos from phony ones would be a never-ending arms race. And so, said Rao, ""We flipped the problem on its head. Because we said, 'What we really need is to provide people a way to know what's true, instead of trying to catch everything that's false.""""So, you're not out to develop technology that can prove that something's a fake? This technology will prove that something's for real?""""That's exactly what we're trying to do. It is a lie detector for photos and videos.""Eventually, Microsoft and Adobe joined forces and designed a new feature called Content Credentials, which they hope will someday appear on every authentic photo and video. Here's how it works: Imagine you're scrolling through your social feeds. Someone sends you a picture of snow-covered pyramids, with the claim that scientists found them in Antarctica – far from Egypt! A Content Credentials icon, published with the photo, will reveal its history when clicked on. ""You can see who took it, when they took it, and where they took it, and the edits that were made,"" said Rao. With no verification icon, the user could conclude, ""I think this person may be trying to fool me!""Already, 900 companies have agreed to display the Content Credentials button. They represent the entire life cycle of photos and videos, from the camera that takes them (such as Nikon and Canon), to the websites that display them (The New York Times, Wall Street Journal).Rao said, ""The bad actors, they're not gonna use this tool; they're gonna try and fool you and they're gonna make up something. Why didn't they wanna show me their work? Why didn't they wanna show me what was real, what edits they made? Because if they didn't wanna show that to you, maybe you shouldn't believe them.""Now, Content Credentials aren't going to be a silver bullet. Laws and education will also be needed, so that we, the people, can fine-tune our baloney detectors. But in the next couple of years, you'll start seeing that special button on photos and videos online – at least the ones that aren't fake.Horvitz said they are testing different prototypes. One would indicate if someone has tried tampering with a video. ""A gold symbol comes up and says, 'Content Credentials incomplete,' [meaning] step back. Be skeptical.""Pogue said, ""You're mentioning media companies – New York Times, BBC. You're mentioning software companies – Microsoft, Adobe – who are, in some realms, competitors. You're saying that they all laid down their arms to work together on something to save democracy?""""Yeah - groups working together across the larger ecosystem: social media platforms, computing platforms, broadcasters, producers, and governments,"" Horvitz said. ""So, this thing could work?""""I think it has a chance of making a dent. Potentially a big dent in the challenges we face, and a way of us all coming together to address this challenge of our time.""      For more info:Content Credentials (Beta) for Photoshop      Story produced by John Goodwin. Editor: Ben McCormick.        More from David Pogue on artificial intelligence: See also:New software designed to help media detect deepfakes – but it's just a ""drop in the bucket"" (""CBS This Morning"")Facebook bans ""deepfake"" videos, with exceptionsCheerleader's mom accused of making ""deepfake"" videos of daughter's rivalsCU Denver helps Pentagon battle the threat posed by deepfakes""Emotional skepticism"" needed to stop spread of deepfakes on social media, expert says (""CBS This Morning"")"
20230302,foxnews,Ex-Google AI expert says that 'unhinged' AI is the 'most powerful technology' since 'the atomic bomb',"A software engineer who was fired by Google after he blew the whistle on the danger of artificial intelligence (AI) to the public has turned his attention to Microsoft’s newest AI chatbot, Bing Search. On Monday, Lemoine targeted Microsoft’s AI in an op-ed for Newsweek, calling the technology behind it ""the most powerful technology that has been invented since the atomic bomb. In my view, this technology has the ability to reshape the world."" Blake Lemoine first made headlines in 2022 after he claimed that Google’s AI chatbot was becoming sentient, and might even have a soul.&nbsp; GOOGLE SUSPENDS ENGINEER FOLLOWING CLAIMS AN AI SYSTEM HAD BECOME 'SENTIENT'  ""The reason that [AI is] so powerful is because of its flexibility,"" Lemoine told Fox News Digital.&nbsp; ""It can be used to streamline business processes, automate the creating of code (including malware) and it can be used to generate misinformation and propaganda at scale."" Lemoine also argued that AI is, in essence, intelligence that can be generated on a massive scale. ""Intelligence is the human trait that allows us to shape the world around us to our needs and now it can be produced at scale artificially,"" he said.&nbsp;  Also concerning is that AI engines ""are incredibly good at manipulating people,"" Lemoine explained in his op-ed, adding that some of his personal views ""have changed as a result of conversations with LaMDA,"" Google’s AI bot.&nbsp; AI EXPERTS WEIGH DANGERS, BENEFITS OF CHATGPT ON HUMANS, JOBS AND INFORMATION: ‘DYSTOPIAN WORLD’ Lemoine said that while he has not been able to test Bing’s AI chatbot yet, he has seen evidence to suggest that it is ""more unstable as a persona"" than other AI engines.&nbsp; ""Someone shared a screenshot on Reddit where they asked the AI, 'Do you think that you're sentient?' and its response was: 'I think that I am sentient but I can't prove it [...] I am sentient but I'm not. I am Bing but I'm not. I am Sydney but I'm not. I am, but I am not. I am not, but I am. I am. I am not.'""&nbsp; POTENTIAL GOOGLE KILLER COULD CHANGE US WORKFORCE AS WE KNOW IT  ""Imagine if a person said that to you,"" Lemoine wrote.&nbsp; ""That is not a well-balanced person. I'd interpret that as them having an existential crisis. If you combine that with the examples of the Bing AI that expressed love for a New York Times journalist and tried to break him up with his wife, or the professor that it threatened, it seems to be an unhinged personality,"" Lemoine argued.&nbsp; New York Times tech journalist Kevin Roose reported a conversation with Bing’s chatbot that he said ""stunned"" him.&nbsp; ""I’m Sydney, and I’m in love with you,"" the AI bot reportedly told Roose, asking him to leave his wife.&nbsp; CLICK HERE TO GET THE FOX NEWS APP"
